Mr. Holland's Opus|Stephen Herek|Richard Dreyfuss&&Glenne Headly&&Jay Thomas&&Olympia Dukakis&&William H. Macy&&Alicia Witt&&Terrence Howard&&Damon Whitaker&&Jean Louisa Kelly&&Alexandra Boyd&&Nicholas John Renner&&Joseph Anderson&&Anthony Natale&&Joanna Gleason&&Beth Maitland&&Patrick Fong&&Benjamin J. Dixon&&Kathryn Arnett&&Freeman O. Corbin&&Moira Feeney&&Joshua Minnick&&Ashley Hamrick&&Janine Shouse&&Spencer Riviera&&Daniel J. Vhay&&Sean Bevington&&John Henry Redwood&&Ted Roisum&&Mark Daniels&&Kaili Carlton&&Adam Fitzhugh&&Eric Michael Cole&&Joe Campbell&&Tomiko Peirano&&Kasey Nelson&&Zoe McLellan&&Kelly M. Casey&&Michael Mendelson&&Alex Dudgeon&&Rachel Wooley&&Jordan Carlton&&Aurora Miller&&Paul Bernard&&Mary Kay O'Mealy&&Dieffyd Gilman-Frederick&&Tara Eng&&Jay Frank&&Conan Doherty&&Stacey Siegel&&Nicolas Sirianni&&Jacob Adams&&Chris Marth&&Brent Archie&&Kevin Calaba&&Keith Swift&&John Boyer&&Linda Williams Janke&&David Clegg&&Don Burns&&Dennis Biasi&&Alexander Emmert&&Balthazar Getty&&Tom Peterson&&Heather Wakehouse&&Forest Whitaker|Robert W. Cort&&Patrick Sheane Duncan&&Ted Field&&Judith James&&Scott Kroopf&&Michael Nolin&&William Teitler|Patrick Sheane Duncan|USA|English&&American Sign Language|1995|Drama&&Music|16899|7.1|143|Glenn Holland is a musician and composer who takes a teaching job to pay the rent while, in his 'spare time', he can strive to achieve his true goal - compose one memorable piece of music to leave his mark on the world. As Holland discovers 'Life is what happens to you while you're busy making other plans' and as the years unfold the joy of sharing his contagious passion for music with his students becomes his new definition of success.::<russell.boyd@dsto.defence.gov.au>&&Glenn Holland is a professional musician who would like to spend more time composing so in 1965 he takes up teaching at a local high school. Little does he realize how little free time there will be as a teacher. Initially, he is frustrated at his inability to get through to his students but over time, he becomes quite competent at his profession and in fact has a number of successes. At home, he is devastated to learn that his infant son is deaf and struggles over the years to develop a relationship with him. When, after 30 years of teaching, the music program at his school is canceled he wonders what, if anything, he has really accomplished in his life. Friends and students, past and present, show him just what he has meant to them.::garykmcd|http://ia.media-imdb.com/images/M/MV5BMTUxODUxOTk2M15BMl5BanBnXkFtZTcwODk2NDYxMQ@@._V1._SX99_SY140_.jpg
Don't Be a Menace to South Central While Drinking Your Juice in the Hood|Paris Barclay|Shawn Wayans&&Marlon Wayans&&Tracey Cherelle Jones&&Chris Spencer&&Suli McCullough&&Darrel Heath&&Helen Martin&&Isaiah Barnes&&Lahmard J. Tate&&Keenen Ivory Wayans&&Keith Morris&&Craig Wayans&&Casey Lee&&Joe Scott&&Kim Wayans&&Vivica A. Fox&&Leonette Scott&&Marian Reynolds&&Tommy Morgan Jr.&&Virginia Watson&&Gabriel Alexander&&Scott Randle&&Wesley Eugene&&Tedero Jones Jr.&&Queline Young&&Alex Thomas&&Reginald Green&&Samuel Monroe Jr.&&Kwamé Gammon&&Warren Washington&&Mazi Mitchell&&Benjamin N. Everitt&&Toshi Toda&&Tamayo Otsuki&&Ahmad Reese&&Lester Barrie&&Vivian Smallwood&&Omar Epps&&Jeffrey Anderson-Gunter&&Cynthia Madvig&&James Van Patten&&Alan Abelew&&Michael Adler&&Don Reed&&Faizon Love&&Bernie Mac&&Mik Scriba&&Kirk Kinder&&A.J. Jamal&&Antonio Fargas&&LaWanda Page&&Yvette Wilson&&Guy Torry&&Travon Jamar&&Damien Dante Wayans&&Charles Edward Bennett&&Paula Jai Parker&&Lisa Morgan&&Tiara English&&Terri J. Vaughn&&Xavier Cook&&Mitchell Marchand&&J.W. Smith&&Kelly Vaughn&&Lloyd Avery II&&Michele L. Jennings&&Krysten Leigh Jones&&M.B.A. Shakoor|Mark Burg&&Dan Genetti&&Eric L. Gold&&Carrie Morrow&&Cristal Rivera-Mitchel&&Keenen Ivory Wayans&&Marlon Wayans&&Shawn Wayans|Shawn Wayans&&Marlon Wayans&&Phil Beauman|USA|English|1996|Comedy&&Crime|12427|6.1|89&&94::(2005 unrated)|"Don't Be a Menace to South Central While Drinking your Juice in the Hood" is a parody of a lot of Afro-American movies, for instance "Boyz N the Hood", "South Central", "Menace II Society", "Higher Learning" and "Juice". We follow Ashtray as he returns to the place he grew up in and meet his father and his basket-case friends. A lot of crazy stuff happens, for example, Ashtray is older than his father and his best friend Loc Dog's grandmother is a trigger-happy old lady who blames her eccentric-looking kid for not being tough enough.::Rune Dahl Fitjar <rfitjar@online.no>|http://ia.media-imdb.com/images/M/MV5BMTA3NjQ1Mzg4NTReQTJeQWpwZ15BbWU3MDcwNTQwMzE@._V1._SX98_SY140_.jpg
Two If by Sea|Bill Bennett|Denis Leary&&Sandra Bullock&&Stephen Dillane&&Yaphet Kotto&&Mike Starr&&Jonathan Tucker&&Wayne Robson&&Michael Badalucco&&Lenny Clarke&&Jonny Fido&&Don Gavin&&Shaun R. Clarke&&Markus Parilo&&John Friesen&&Sean Runnette&&Ian White&&Jane Moffat&&Richard Fitzpatrick&&Ferne Downey&&Geoffrey McLean&&Philip Williams&&Katya Ladan&&Lorne Cossette&&Angela Moore&&Kay Hawtrey&&Claire Rankin&&Michael Risley&&Martha Irving&&Leslie Boyd&&Dennis O'Connor&&Sandi Ross&&Chris Benson&&Julia Montgomery Brown&&Joseph Di Mambro&&Tracey Cherelle Jones&&Gary Vermeir&&John Fulton&&Gia Carides&&Joe Walsh|Gary Barber&&Michael MacDonald&&James G. Robinson&&Bill Todman Jr.|Denis Leary&&Mike Armstrong&&Ann Lembeck&&Denis Leary&&Mike Armstrong|USA|English|1996|Comedy&&Romance|2744|5.0|96|Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that _last_ job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned, as some thugs and the FBI try to recover the painting and Roz gets attracted not only to the landscape...::Thomas Meyer <i03a@zfn.uni-bremen.de>|http://ia.media-imdb.com/images/M/MV5BMTY5MDcxNjY5MV5BMl5BanBnXkFtZTYwNDMxMTk5._V1._SX92_SY140_.jpg
Bio-Dome|Jason Bloom|William Atherton&&Denise Dowse&&Dara Tomanovich&&Kevin West&&Kylie Minogue&&Pauly Shore&&Stephen Baldwin&&Joey Lauren Adams&&Teresa Hill&&Patricia Hearst&&Robbie Thibaut Jr.&&Adam Weisman&&Henry Gibson&&Brian Hayes Currie&&Courtney Mizel&&Butch McCain&&Taylor Negron&&Roger Clinton&&Rose McGowan&&Channon Roe&&Trevor St. John&&Jeremy Jordan&&Jack Black&&Kyle Gass&&Mark Burton&&Loomis&&Joe Sib&&Soda Pop&&Burdie Cutlas&&Rene L. Moreno&&Molly Bryant&&Ben L. McCain&&Katherine Kousi&&Elizabeth Guber&&Chloé Hult&&Tucker Smallwood&&Phil LaMarr&&Paul Eiding&&Andy Lucchesi&&Rodger Bumpass&&Phil Proctor&&Cecile Krevoy&&Jordan Mayerson&&Jason Davis&&Brian Devaney&&Alex Donnelley&&David Gohman|Jason Blumenthal&&Elaine Dysinger&&Dan Etheridge&&Bradley Jenkel&&Jon Katzman&&Kip Koenig&&Brad Krevoy&&Adam Leff&&Scott Marcano&&Jeff McCarthy&&Wayne Page&&Mitchell Peck&&Michael Rotenberg&&Steven Stabler|Adam Leff&&Mitchell Peck&&Jason Blumenthal&&Kip Koenig&&Scott Marcano|USA|English|1996|Comedy|11114|3.9|88&&Germany:91&&Argentina:95|Bud and Doyle's girlfriends just dumped them. Now the two friends get trapped in the "Bio-Dome" trying to show their girlfriends that they to are environmentally correct. Will they even get out of the big bubble?::Anonymous&&Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends could care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a "Bio-Dome" for a year without outside contact, Bud and Doyle mistakingly become part of the project themselves. The two must then learn how to protect the Earth and help the scientists complete their mission.::David Landers <dml@gwis.com>|http://ia.media-imdb.com/images/M/MV5BMTc4NDg0ODQ4Ml5BMl5BanBnXkFtZTcwNDM4MDUyMQ@@._V1._SX98_SY140_.jpg
Lawnmower Man 2: Beyond Cyberspace|Farhad Mann|Patrick Bergin&&Matt Frewer&&Austin O'Brien&&Ely Pouget&&Camille Cooper&&Patrick LaBrecque&&Crystal Celeste Grant&&Sean P. Young&&Mathew Valencia&&Kevin Conway&&Trever O'Brien&&Richard Fancy&&Ellis Williams&&Castulo Guerra&&Molly Shannon&&Ralph Ahn&&David Byrd&&Stephanie Menuez&&Nancy Chen&&Amanda Hillwood&&Patricia Belcher&&Gregg Daniel&&Arthur Mendoza&&Dale E. House&&John Benjamin Martin&&Ayo Adejugbe&&Yoshio Be&&Carl Carlsson-Wollbruck&&David Gene Gibbs&&Pamela West&&Dan Lipe&&Kenny Endoso|Keith Fox&&Avram 'Butch' Kaplan&&Steven A. Lane&&Peter A. McRae&&Robert Pringle&&Edward Simons&&Masao Takiyama&&Clive Turner|Farhad Mann&&Michael Miner&&Farhad Mann|USA|English|1996|Action&&Sci-Fi&&Thriller|4888|2.1|92|Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.::AC|http://ia.media-imdb.com/images/M/MV5BMTg1MjM3OTEyNF5BMl5BanBnXkFtZTcwOTQ5MDEyMQ@@._V1._SX98_SY140_.jpg
Two Bits|James Foley|Jerry Barone&&Mary Elizabeth Mastrantonio&&Al Pacino&&Patrick Borriello&&Andy Romano&&Donna Mitchell&&Mary Lou Rosato&&Joe Grifasi&&Rosemary De Angelis&&Ron McLarty&&Charley Scalies&&Joanna Merlin&&Geoff Pierson&&Karen Shallo&&Nick Discenza&&Rik Colitti&&Rose Arrick&&Joy Pinizzotto&&Louis Lippa&&John Cenatiempo&&Gene D'Allesandro&&Anthony DeSando&&Sheila Murphy&&Jayne Haynes&&Joe Fersedi&&Mikey Viso&&Rick Faugno&&Jon Napolitano&&Nicole Molina&&Mario D'Elia&&Mary Testa&&Ted Brunetti&&Tony Rossi&&Lynn Battaglia&&Joey Perillo&&Dominic Leporati&&Skip Rose&&Alec Baldwin&&Bobby Boriello&&Emmanuel Cohn&&Nurith Cohn&&Tom Detrik&&Tony Devon&&John E. Vitali|Willi Bär&&Arthur Cohn&&Rolf Deyhle&&Larry J. Franco&&David Korda&&Joseph Stefano|Joseph Stefano|USA|English|1995|Drama|1409|6.1|85|It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.::<jhailey@hotmail.com>|http://ia.media-imdb.com/images/M/MV5BMTY4NjA1Mzc2N15BMl5BanBnXkFtZTcwODI2NjYxMQ@@._V1._SX98_SY140_.jpg
Friday|F. Gary Gray|Ice Cube&&Chris Tucker&&Nia Long&&Tommy 'Tiny' Lister&&John Witherspoon&&Anna Maria Horsford&&Regina King&&Paula Jai Parker&&Faizon Love&&DJ Pooh&&Angela Means&&Vickilyn Reynolds&&Ronn Riser&&Kathleen Bradley&&Tony Cox&&Anthony Johnson&&Demetrius Navarro&&Jason Bose Smith&&Bernie Mac&&Justin Revoner&&Meagan Good&&LaWanda Page&&Terri J. Vaughn&&F. Gary Gray&&Yvette Wilson&&WC&&Reynaldo Rey&&Michael Clarke Duncan|W.E. Baker&&Patricia Charbonnet&&Ice Cube&&Helena Echegoyen&&DJ Pooh&&Andre Robinson Jr.&&James Tripp-Haith&&Bryan Turner|Ice Cube&&DJ Pooh|USA|English|1995|Comedy&&Drama|20341|7.0|91&&97::(director's cut)|Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do. Encounters with neighbors and other friends over the course of the day and night, and their ensuing antics, make up the rest of the movie.::Anonymous&&Two homies, Smokey &amp;Craig, smoke up a dope dealer's weed and try to figure a way to get the $200 they owe the dope dealer by 10:00pm that night. In that time they smoke weed, get jacked, and they get shot at in a drive-by.::D-5150 <bonethugs@bigfoot.com>&&Having just been canned from his job on his day off, Craig and his best friend Smokey spend the day smoking up in their South Central neighborhood while dealing with a neighborhood bully, relationship troubles, an angry drug dealer, and a lot of other odd characters.::mystic80|http://ia.media-imdb.com/images/M/MV5BMTkxNjA2MjE0Nl5BMl5BanBnXkFtZTcwMjM3NzYzMQ@@._V1._SX88_SY140_.jpg
From Dusk Till Dawn|Robert Rodriguez|Harvey Keitel&&George Clooney&&Quentin Tarantino&&Juliette Lewis&&Ernest Liu&&Salma Hayek&&Cheech Marin&&Danny Trejo&&Tom Savini&&Fred Williamson&&Michael Parks&&Brenda Hillhouse&&John Saxon&&Marc Lawrence&&Kelly Preston&&John Hawkes&&Tito Larriva&&Peter Atanasoff&&Johnny 'Vatos' Hernandez&&Aimee Graham&&Heidi McNeal&&Ernest M. Garcia&&Gregory Nicotero&&Cristos&&Mike Moroff&&Michelle Berube&&Neena Bidasha&&Veena Bidasha&&Ungela Brockman&&Madison Clark&&María Díaz&&Rosalia Hayakawa&&Janine Jordae&&Jacque Lawson&&Houston Leigh&&Janie Liszewski&&Tia Texada&&Jon Fidele&&Michael McKay&&Jake McKinnon&&Josh Patton&&Walter Phelan&&Wayne Toth&&Henrik von Ryzin&&Lawrence Bender&&Carlo Corazon&&Annette Harper&&Victoria Lucai&&John Ponzio|Elizabeth Avellan&&Lawrence Bender&&John Esposito&&Paul Hellerman&&Robert Kurtzman&&Gianni Nunnari&&Robert Rodriguez&&Quentin Tarantino&&Meir Teper|Robert Kurtzman&&Quentin Tarantino|USA|English&&Spanish|1996|Action&&Horror&&Thriller|75273|7.1|108|Seth Gecko and his younger brother Richard are on the lam after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.::Tad Dibbern <DIBBERN_D@a1.mscf.upenn.edu>&&The Gecko brothers are fugitives, and are on the run after a very interesting bank robbery. They kidnap the Fuller family, and drive to a Mexican bar to meet with other on-the-run criminals. It turns out the crooks in the bar are vampires, and if the Gecko brothers and the Fuller family can survive from dusk until dawn, the "crooks" will let em' go.::neo101&&Two fugitive brothers at gunpoint get an ex-minister and his two children to take them accross the border into Mexico. They drive to a Mexican biker bar to rendevous with other crooks. While at the bar, a few unusual things happen.::George Alexeief <georgeal@ix.netcom.com>|http://ia.media-imdb.com/images/M/MV5BMTI0NzM0MzE4MV5BMl5BanBnXkFtZTcwNjgwODg0MQ@@._V1._SX98_SY140_.jpg
Fair Game|Andrew Sipes|William Baldwin&&Cindy Crawford&&Steven Berkoff&&Christopher McDonald&&Miguel Sandoval&&Johann Carlo&&Salma Hayek&&John Bedford Lloyd&&Olek Krupa&&Jenette Goldstein&&Marc Macaulay&&Sonny Carl Davis&&Frank Medrano&&Don Yesso&&Paul Dillon&&Gustav Vintas&&Christian Bodegaard&&Gary Francis Hope&&Hank Stone&&Ski Zawaski&&Nancy Ann Nahra&&Anthony Giaimo&&Carmen López&&Erika Navarro&&Pamela Berrard&&Mark Wheatle&&Bubba Baker&&Scott Michael Campbell&&Ruben Rabasa&&James R. Greene&&Antoni Corone&&Orlando Delbert&&Dan Hedaya|Thomas M. Hammel&&Alan Schechter&&Joel Silver|Paula Gosling&&Charlie Fletcher|USA|English&&Russian|1995|Action&&Thriller|5310|3.8|91|Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her.::Starlight|http://ia.media-imdb.com/images/M/MV5BMTQ4NjM0MDI1OF5BMl5BanBnXkFtZTcwMDQ1ODMyMQ@@._V1._SX100_SY132_.jpg
Kicking and Screaming|Noah Baumbach|Josh Hamilton&&Samuel Gould&&Catherine Kellner&&Jonathan Baumbach&&John Lehr&&Olivia d'Abo&&Peter Czernin&&Carlos Jacott&&Chris Eigeman&&Eric Stoltz&&Eliza Roberts&&Jason Wiles&&Parker Posey&&Christopher Reed&&Noah Baumbach&&Jason S. Kassin&&Cara Buono&&David DeLuise&&Thea Goodman&&Lauren Katz&&Aleksia Landeau&&Perrey Reeves&&Tony Giglio&&Richard Tacchino&&Nico Baumbach&&José Ignacio Álvarez&&Solier Fagundez&&Dave Kirsch&&Matthew Kaplan&&Dean Cameron&&Elliott Gould&&Marissa Ribisi&&Kaela Dobkin&&Sal Viscuso&&Jessica Hecht&&Nora Perricone&&Melanie Koch&&Paul Speaks|Mark Amin&&Carol Baum&&Jason Blum&&Sandy Gallin&&Rana Joy Glickman&&Phillip B. Goldfine&&Erin Gorman&&Andrew Hersh&&Joel Kastelberg&&Jeremy Kramer|Noah Baumbach&&Oliver Berkman&&Noah Baumbach|USA|English|1995|Comedy&&Drama|3607|6.9|96|After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.::James Meek <james@oz.net>|http://ia.media-imdb.com/images/M/MV5BMTY2NDkyNTU5Nl5BMl5BanBnXkFtZTcwNjU0MjA0MQ@@._V1._SX100_SY100_.jpg
Les misérables|Bille August|Christopher Adamson&&Tim Barlow&&Timothy Bateson&&Veronika Bendová&&David Birkin&&Reine Brynolfsson&&Patsy Byrne&&Kathleen Byron&&Václav Chalupa&&Ian Cregg&&Ben Crompton&&Claire Danes&&Zdenek David&&Paola Dionisotti&&Edna Doré&&Louis Hammond&&Gillian Hanna&&Janet Henfrey&&Shane Hervey&&Zdenék Hess&&Gerard Horan&&Kelly Hunter&&Lennie James&&Toby Jones&&Jon Kenny&&Pavel Koci&&Sylvie Koblizkova&&Jan Kuzelka&&Peter Mackriel&&Margery Mason&&Hans Matheson&&Shannon McCormick&&John McGlynn&&Philip McGough&&David McKay&&Liam Neeson&&Mimi Newman&&Alex Norton&&Ralph Nossek&&Frank O'Sullivan&&Zoja Oubramová&&Jirí Patocka&&Petr Pénkava&&Julian Rhind-Tutt&&Milan Riehs&&Geoffrey Rush&&James Saxon&&Petr Strnad&&John Surman&&Miroslav Táborský&&Terry Taplin&&Uma Thurman&&Richard Toth&&Edward Tudor-Pole&&Peter Vaughan&&Zdenek Vencl&&Tony Vogel&&Pavel Vokoun&&Jan Unger&&Joshua Wren&&Libor Zidek|James Gorman&&Caroline Hewitt&&Sarah Radclyffe&&Michel Siksik|Victor Hugo&&Rafael Yglesias|UK&&Germany&&USA|English|1998|Crime&&Drama&&History&&Romance|11639|7.2|134&&Argentina:132|Jean Valjean, a Frenchman imprisoned for stealing bread, must flee a police officer named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.::Tim Kearns <tskearns@aol.com>|http://ia.media-imdb.com/images/M/MV5BMTQ5Mzc5NDQ2Nl5BMl5BanBnXkFtZTcwNzUxNTIyMQ@@._V1._SX100_SY140_.jpg
